"Study_ID","Plot_ID","Year","Crop_species","ID","id_parcel","code_cultu","id_cultu","Perim_m","Area_ha","Median_fieldsize_500m_ha","Median_fieldsize_1000m_ha","N-1","id_parcel_N-1","code_cultu_N-1","id_cultu_N-1","N-2","id_parcel_N-2","code_cultu_N-2","id_cultu_N-2","N-3","id_parcel_N-3","code_cultu_N-3","id_cultu_N-3","N-4","id_parcel_N-4","code_cultu_N-4","id_cultu_N-4"
"OSCAR","34_2018_00004",2022,"Disease resistant Grapevine","OSCAR_34_2018_00004_2022","4975324","VRC",212,808.068506269038,1.10161008256031,1.10161008256031,1.00240107778003,2021,"17274660","VRC",212,2020,"17274660","VRC",212,2019,"14807283","VRC",212,2018,NA,NA,NA
"OSCAR","34_2020_00002",2022,"Disease resistant Grapevine","OSCAR_34_2020_00002_2022","968656","VRC",212,514.720004790433,0.358131903391844,0.676064617335468,0.57489979161704,2021,"19839611","VRC",212,2020,"17274697","VRN",213,2019,NA,NA,NA,2018,"12308133","BDH",10
"OSCAR","34_2020_00003",2022,"Disease resistant Grapevine","OSCAR_34_2020_00003_2022",NA,NA,NA,NA,NA,3.91369942492177,0.760639033620292,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","07_2018_00007",2022,"Disease resistant Grapevine","OSCAR_07_2018_00007_2022","4812271","VRC",212,200.021881212903,0.219158197519183,0.433214564208174,0.632838473262964,2021,"14017861","VRC",212,2020,"14017861","VRC",212,2019,"14017861","VRN",213,2018,"11568964","VRC",212
"OSCAR","07_2019_00002",2022,"Disease resistant Grapevine","OSCAR_07_2019_00002_2022",NA,NA,NA,NA,NA,0.450097190257534,0.486913380105514,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","11_2015_00002",2022,"Disease resistant Grapevine","OSCAR_11_2015_00002_2022","9411028","VRC",212,282.097371235248,0.461887230193615,0.520900476986542,0.516680487796001,2021,"19055969","VRC",212,2020,"11638095","VRN",213,2019,"11638095","VRN",213,2018,"11638095","VRC",212
"OSCAR","24_2019_00001",2022,"Disease resistant Grapevine","OSCAR_24_2019_00001_2022","9530039","VRC",212,394.872124615965,0.913802227644995,0.759140940536186,0.876966194165871,2021,"19473760","RVI",211,2020,"14471710","RVI",211,2019,"14471710","SNE",360,2018,"2414149","VRC",212
"OSCAR","26_2016_00002",2022,"Disease resistant Grapevine","OSCAR_26_2016_00002_2022","9169506","VRC",212,426.020216437765,0.675591098553315,0.741331729246312,0.725710351620801,2021,"19520533","VRC",212,2020,"9885732","VRC",212,2019,"9885732","VRC",212,2018,"9885732","VRN",213
"OSCAR","26_2018_00004",2022,"Disease resistant Grapevine","OSCAR_26_2018_00004_2022","8993531","VRC",212,304.136842387988,0.481442951741535,0.363761453832372,0.37189659248367,2021,"14513148","VRC",212,2020,"14513148","VRC",212,2019,"14513148","VRN",213,2018,NA,NA,NA
"OSCAR","26_2019_00001",2022,"Disease resistant Grapevine","OSCAR_26_2019_00001_2022","8646094","VRC",212,296.917289474106,0.445540552701155,0.713109117099916,0.658760562901944,2021,"19544077","VRC",212,2020,"17012451","VRN",213,2019,"2573669","VRN",213,2018,"2573669","VRC",212
"OSCAR","33_2011_00002",2022,"Disease resistant Grapevine","OSCAR_33_2011_00002_2022",NA,NA,NA,NA,NA,0.395562368988543,0.384119186396,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","34_2019_00006",2022,"Disease resistant Grapevine","OSCAR_34_2019_00006_2022","5875637","VRC",212,812.658172899437,2.61061982737264,0.995611456602812,1.14075502828816,2021,"17269086","VRC",212,2020,"17269086","VRC",212,2019,"14807347","VRC",212,2018,"10128745","BDH",10
"OSCAR","47_2019_00002",2022,"Disease resistant Grapevine","OSCAR_47_2019_00002_2022","4271176","VRC",212,1018.15532847817,5.30194116804285,0.356657373182476,0.811811328103021,2021,"15252716","VRC",212,2020,"15252716","VRN",213,2019,"15252716","VRN",213,2018,NA,NA,NA
"OSCAR","11_2013_00001",2022,"Disease resistant Grapevine","OSCAR_11_2013_00001_2022","6390852","VRC",212,201.632207562221,0.253593476728816,0.571576144195523,0.590912256972119,2021,"739312","VRC",212,2020,"739312","VRC",212,2019,"739312","VRC",212,2018,"739312","VRC",212
"OSCAR","11_2013_00002",2022,"Disease resistant Grapevine","OSCAR_11_2013_00002_2022","5927320","VRC",212,403.794068871592,0.91058069817326,0.603140947367623,0.662784336772654,2021,"739313","VRC",212,2020,"739313","VRC",212,2019,"739313","VRC",212,2018,"739313","VRC",212
"OSCAR","34_2013_00001",2022,"Disease resistant Grapevine","OSCAR_34_2013_00001_2022","6118255","VRC",212,860.913410904276,0.828706705919013,0.543577746604162,0.744039812471881,2021,"19842050","VRC",212,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","67_2018_00003",2022,"Disease resistant Grapevine","OSCAR_67_2018_00003_2022","7986812","VRC",212,434.998652999589,0.478732877039199,0.140657183009945,0.157131740742922,2021,"7227156","VRC",212,2020,"7227156","VRC",212,2019,"7227156","VRN",213,2018,"7227156","VRN",213
"OSCAR","33_2014_00003",2022,"Disease resistant Grapevine","OSCAR_33_2014_00003_2022",NA,"VRC",410,663.50950835435,1.58236778008193,0.547456929790974,0.76285806741378,2021,NA,"VRC",410,2020,NA,"VRC",410,2019,NA,"VRC",410,2018,NA,"VRC",410
"OSCAR","13_2016_00001",2022,"Disease resistant Grapevine","OSCAR_13_2016_00001_2022","3542521","VRC",212,1212.17777211065,7.96776424766581,7.96776424766581,6.37924080534471,2021,"1092145","VRC",212,2020,"1092145","VRC",212,2019,"1092145","VRC",212,2018,"1092145","VRC",212
"OSCAR","16_2018_00001",2022,"Disease resistant Grapevine","OSCAR_16_2018_00001_2022",NA,NA,NA,NA,NA,0.920752378702303,0.801487790576369,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","47_2019_00003",2022,"Disease resistant Grapevine","OSCAR_47_2019_00003_2022","4466373","VRC",212,534.600057412228,1.05800288837478,3.50183165375665,2.7631089355608,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,"10462015","SOJ",55
"OSCAR","03_2020_00001",2022,"Disease resistant Grapevine","OSCAR_03_2020_00001_2022","1639604","J5M",73,403.374127361778,0.351641116308793,1.10658234668965,1.54873730861386,2021,"18892440","J5M",73,2020,"16495013","J5M",73,2019,"11517320","J5M",73,2018,"11517320","J5M",73
"OSCAR","07_2018_00008",2022,"Disease resistant Grapevine","OSCAR_07_2018_00008_2022","4812271","VRC",212,200.021881212903,0.219158197519183,0.439879188301135,0.632838473262964,2021,"14017861","VRC",212,2020,"14017861","VRC",212,2019,"14017861","VRN",213,2018,"11568964","VRC",212
"OSCAR","11_2015_00001",2022,"Disease resistant Grapevine","OSCAR_11_2015_00001_2022","6989408","VRC",212,282.594392373766,0.26017194262757,0.40236349816951,0.53759783032703,2021,"19055987","VRC",212,2020,"11638050","VRC",212,2019,"11638050","VRC",212,2018,"11638050","VRC",212
"OSCAR","11_2018_00001",2022,"Disease resistant Grapevine","OSCAR_11_2018_00001_2022","8874577","VRC",212,342.79443027912,0.553447172256303,1.23837672386589,1.03380379259505,2021,"11623024","VRC",212,2020,"11623024","VRC",212,2019,"11623024","VRN",213,2018,"11623024","RVI",211
"OSCAR","26_2017_00002",2022,"Disease resistant Grapevine","OSCAR_26_2017_00002_2022","9169506","VRC",212,426.020216437765,0.675591098553315,0.817366354965046,0.678914002887253,2021,"19520533","VRC",212,2020,"9885733","BTH",1,2019,"9885733","SOG",36,2018,"9885733","PCH",80
"OSCAR","26_2018_00002",2022,"Disease resistant Grapevine","OSCAR_26_2018_00002_2022","8993531","VRC",212,304.136842387988,0.481442951741535,0.363761453832372,0.372344694294943,2021,"14513148","VRC",212,2020,"14513148","VRC",212,2019,"14513148","VRN",213,2018,NA,NA,NA
"OSCAR","26_2020_00001",2022,"Disease resistant Grapevine","OSCAR_26_2020_00001_2022","2787539","VRC",212,838.177318572331,1.5565704301761,0.809533072450571,0.691315748879593,2021,"19511791","VRN",213,2020,"17015184","VRC",212,2019,"14527269","VRN",213,2018,NA,NA,NA
"OSCAR","26_2020_00002",2022,"Disease resistant Grapevine","OSCAR_26_2020_00002_2022","5350591","VRC",212,422.521303601108,0.84092611171389,0.523375437352294,0.529472568203602,2021,"19511738","VRC",212,2020,"17015227","VRN",213,2019,"14531290","VRN",213,2018,"12025367","BDH",10
"OSCAR","31_2019_00001",2022,"Disease resistant Grapevine","OSCAR_31_2019_00001_2022","724807","VRC",212,711.733401381098,3.13395418913027,0.83734903492243,1.02650201220913,2021,"19752002","VRC",212,2020,"14706957","VRC",212,2019,"14706957","VRN",213,2018,"12216442","J5M",73
"OSCAR","32_2015_00001",2022,"Disease resistant Grapevine","OSCAR_32_2015_00001_2022","472059","VRC",212,578.364845671712,1.25154647641089,1.27440908447951,1.25154647641089,2021,"19794886","VRC",212,2020,"17209027","VRC",212,2019,"3232252","VRC",212,2018,"3232252","VRC",212
"OSCAR","33_2017_00002",2022,"Disease resistant Grapevine","OSCAR_33_2017_00002_2022",NA,NA,NA,NA,NA,0.384119186396,0.499129965752072,2021,NA,NA,NA,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","33_2020_00004",2022,"Disease resistant Grapevine","OSCAR_33_2020_00004_2022","3534872","VRN",213,669.812342071937,1.37646937116887,1.76266573406607,1.60465850308836,2021,"3372658","VRN",213,2020,"3372658","MIS",5,2019,"3372658","MIS",5,2018,"3372658","BTH",1
"OSCAR","41_2019_00001",2022,"Disease resistant Grapevine","OSCAR_41_2019_00001_2022","3108728","VRC",212,260.27135046238,0.301470808324214,0.572352882042679,0.51466948416438,2021,"15045910","VRC",212,2020,"15045910","VRN",213,2019,"15045910","J5M",73,2018,"4326544","PTR",188
"OSCAR","41_2019_00002",2022,"Disease resistant Grapevine","OSCAR_41_2019_00002_2022","3762758","VRC",212,805.046884808102,3.81497346406058,1.63870035664405,0.967928453134187,2021,"20092518","VRC",212,2020,"17515600","VRC",212,2019,"15062018","VRN",213,2018,"12553262","VRN",213
"OSCAR","47_2017_00001",2022,"Disease resistant Grapevine","OSCAR_47_2017_00001_2022","8032816","VRC",212,820.233423219314,2.71178040205322,3.4374850495758,3.34051028550569,2021,"20284697","VRC",212,2020,"17689259","VRC",212,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","60_2019_00001",2022,"Disease resistant Grapevine","OSCAR_60_2019_00001_2022","6239610","J6S",75,1617.71693508425,3.76582742301795,0.97455542456425,1.45763870737106,2021,"13199139","J6S",75,2020,"13199139","J6S",75,2019,"13199139","J6S",75,2018,"13199139","J6S",75
"OSCAR","68_2020_00002",2022,"Disease resistant Grapevine","OSCAR_68_2020_00002_2022","218615","VRC",212,400.296198776283,0.416349422829176,0.388739172097004,0.407722128808219,2021,"18296106","VRC",212,2020,"18296106","VRC",212,2019,"7435465","VRC",212,2018,"7435465","VRC",212
"OSCAR","82_2019_00001",2022,"Disease resistant Grapevine","OSCAR_82_2019_00001_2022","1426868","VRC",212,1149.18000526833,3.68379964664904,1.82121639894024,1.95372420819616,2021,"21335046","VRC",212,2020,"18574543","VRC",212,2019,"16219527","VRC",212,2018,"8553034","MIS",5
"OSCAR","84_2021_00001",2022,"Disease resistant Grapevine","OSCAR_84_2021_00001_2022","7962503","VRN",213,449.070514501721,0.570675084736012,1.02687184650657,0.801641226119459,2021,"21366060","VRN",213,2020,"8706315","VRC",212,2019,"8706315","VRC",212,2018,"8706315","VRC",212
"OSCAR","16_2018_00002",2022,"Disease resistant Grapevine","OSCAR_16_2018_00002_2022","1055300","VRC",212,414.757809453838,1.00523716446757,0.48987334814713,0.479651552799076,2021,"19229736","VRC",212,2020,"16757799","VRC",212,2019,"11761078","VRN",213,2018,"11761078","VRN",213
"OSCAR","16_2019_00001",2022,"Disease resistant Grapevine","OSCAR_16_2019_00001_2022","9596880","VRC",212,582.84281347111,0.995592140696244,0.68173828446269,0.789271499866887,2021,"19238274","VRC",212,2020,"14231406","VRN",213,2019,"14231406","VRN",213,2018,"11766052","J6S",75
"OSCAR","47_2021_00001",2022,"Disease resistant Grapevine","OSCAR_47_2021_00001_2022","8640624","VRN",213,497.261548775006,1.40699922524716,1.27308645317945,1.4211700515672,2021,"19817048","VRN",213,2020,"3372089","PRU",206,2019,"3372089","PRU",206,2018,"3372089","PRU",206
"OSCAR","34_2013_00002",2022,"Disease resistant Grapevine","OSCAR_34_2013_00002_2022","4381890","VRC",212,453.213209952216,1.1061793118095,0.543050723961527,0.764436555598862,2021,"19842032","VRC",212,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","07_2018_00004",2022,"Disease resistant Grapevine","OSCAR_07_2018_00004_2022","2854280","VRC",212,248.333210045592,0.319551265978254,0.840152121990919,0.5287215222992,2021,"525095","VRC",212,2020,"525095","VRC",212,2019,"525095","VRN",213,2018,"525095","VRN",213
"OSCAR","24_2018_00008",2022,"Disease resistant Grapevine","OSCAR_24_2018_00008_2022","5282116","VRC",212,284.153400894573,0.447333200054243,0.950505100024864,0.942980143531604,2021,"19473993","VRC",212,2020,"2418607","VRC",212,2019,"2418607","RVI",211,2018,"2418607","VRN",213
"OSCAR","33_2018_00002",2022,"Disease resistant Grapevine","OSCAR_33_2018_00002_2022","6260299","VRC",212,1048.7042392682,5.05051054597944,1.27214009279981,1.6146539915602,2021,"19830803","VRC",212,2020,"12299012","VRC",212,2019,"12299012","VRN",213,2018,"12299012","VRN",213
"OSCAR","33_2021_00002",2022,"Disease resistant Grapevine","OSCAR_33_2021_00002_2022","5615185","VRN",213,376.247826250643,0.763807050272636,1.00948037159278,0.64677976984994,2021,"17258781","RVI",211,2020,"17258781","VRC",212,2019,NA,NA,NA,2018,"12300115","VRC",212
"OSCAR","33_2021_00003",2022,"Disease resistant Grapevine","OSCAR_33_2021_00003_2022","706381","VRN",213,283.74663598454,0.479392254178994,0.964479735934734,0.656487677619793,2021,"19825039","RVI",211,2020,"17254769","VRC",212,2019,NA,NA,NA,2018,"12295052","VRC",212
"OSCAR","68_2014_00002",2022,"Disease resistant Grapevine","OSCAR_68_2014_00002_2022","2672643","VRC",212,685.348239544791,2.15872533391274,0.174367382942885,0.19736375579075,2021,"7414854","VRC",212,2020,"7414854","VRC",212,2019,"7414854","VRC",212,2018,"7414854","VRC",212
"OSCAR","68_2014_00003",2022,"Disease resistant Grapevine","OSCAR_68_2014_00003_2022","2672643","VRC",212,685.348239544791,2.15872533391274,0.174367382942885,0.195486465099788,2021,"7414854","VRC",212,2020,"7414854","VRC",212,2019,"7414854","VRC",212,2018,"7414854","VRC",212
"OSCAR","67_2018_00005",2022,"Disease resistant Grapevine","OSCAR_67_2018_00005_2022","7986812","VRC",212,434.998652999589,0.478732877039199,0.140153477435,0.15685015813713,2021,"7227156","VRC",212,2020,"7227156","VRC",212,2019,"7227156","VRN",213,2018,"7227156","VRN",213
"OSCAR","67_2018_00004",2022,"Disease resistant Grapevine","OSCAR_67_2018_00004_2022","7986812","VRC",212,434.998652999589,0.478732877039199,0.13965708459951,0.157797932744624,2021,"7227156","VRC",212,2020,"7227156","VRC",212,2019,"7227156","VRN",213,2018,"7227156","VRN",213
"OSCAR","33_2014_00002",2022,"Disease resistant Grapevine","OSCAR_33_2014_00002_2022",NA,"VRC",410,351.0165824969,0.706093869745731,1.08656122333887,1.05716374131031,2021,NA,"VRC",410,2020,NA,"VRC",410,2019,NA,"VRC",410,2018,NA,"VRC",410
"OSCAR","11_2019_00001",2022,"Disease resistant Grapevine","OSCAR_11_2019_00001_2022","5679370","VRC",212,1093.19499576422,5.45016445368594,2.36787466527876,0.98626294250082,2021,"14074639","VRC",212,2020,"14074639","VRN",213,2019,"14074639","VRN",213,2018,"9568992","BTH",1
"OSCAR","13_2016_00002",2022,"Disease resistant Grapevine","OSCAR_13_2016_00002_2022","3542521","VRC",212,1212.17777211065,7.96776424766581,7.35859972231368,6.37924080534471,2021,"1092145","VRC",212,2020,"1092145","VRC",212,2019,"1092145","VRC",212,2018,"1092145","VRC",212
"OSCAR","11_2016_00001",2022,"Disease resistant Grapevine","OSCAR_11_2016_00001_2022","641402","VRC",212,303.477488296591,0.453988002215326,1.19270464466705,0.900505945749492,2021,"14081687","VRC",212,2020,"14081687","VRC",212,2019,"14081687","VRC",212,2018,"805601","VRN",213
"OSCAR","24_2017_00008",2022,"Disease resistant Grapevine","OSCAR_24_2017_00008_2022","2084222","VRC",212,296.310538938493,0.398567210910376,1.03001293522418,1.03055624670808,2021,"19473992","VRC",212,2020,"2412694","VRC",212,2019,"2412694","RVI",211,2018,"2412694","VRN",213
"OSCAR","33_2018_00003",2022,"Disease resistant Grapevine","OSCAR_33_2018_00003_2022","6260299","VRC",212,1048.7042392682,5.05051054597944,1.36035308461254,1.64735070643639,2021,"19830803","VRC",212,2020,"12299012","VRC",212,2019,"12299012","VRN",213,2018,"12299012","VRN",213
"OSCAR","33_2020_00002",2022,"Disease resistant Grapevine","OSCAR_33_2020_00002_2022","8821902","VRC",212,515.270932194038,1.20579062128626,0.509197372536361,0.780234676369117,2021,"17257549","VRN",213,2020,"17257549","VRN",213,2019,"14791453","VRC",212,2018,NA,NA,NA
"OSCAR","33_2021_00001",2022,"Disease resistant Grapevine","OSCAR_33_2021_00001_2022","8821902","VRC",212,515.270932194038,1.20579062128626,0.509197372536361,0.807484730164544,2021,"17257549","VRN",213,2020,"17257549","VRN",213,2019,"14791453","VRC",212,2018,NA,NA,NA
"OSCAR","34_2013_00003",2022,"Disease resistant Grapevine","OSCAR_34_2013_00003_2022","4381890","VRC",212,453.213209952216,1.1061793118095,0.59059195473243,0.764436555598862,2021,"19842032","VRC",212,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","26_2017_00001",2022,"Disease resistant Grapevine","OSCAR_26_2017_00001_2022","9169506","VRC",212,426.020216437765,0.675591098553315,0.817366354965046,0.678914002887253,2021,"19520533","VRC",212,2020,"9885732","VRC",212,2019,"9885732","VRC",212,2018,"9885732","VRN",213
"OSCAR","26_2018_00003",2022,"Disease resistant Grapevine","OSCAR_26_2018_00003_2022","8993531","VRC",212,304.136842387988,0.481442951741535,0.363761453832372,0.372344694294943,2021,"14513148","VRC",212,2020,"14513148","VRC",212,2019,"14513148","VRN",213,2018,NA,NA,NA
"OSCAR","26_2019_00002",2022,"Disease resistant Grapevine","OSCAR_26_2019_00002_2022","8646094","VRC",212,296.917289474106,0.445540552701155,0.710391272560401,0.684185333599616,2021,"19544077","VRC",212,2020,"17012451","VRN",213,2019,"2573669","VRN",213,2018,"2573669","VRC",212
"OSCAR","26_2020_00003",2022,"Disease resistant Grapevine","OSCAR_26_2020_00003_2022","5350591","VRC",212,422.521303601108,0.84092611171389,0.529575899523101,0.529472568203602,2021,"19511738","VRC",212,2020,"17015227","VRN",213,2019,"14531290","VRN",213,2018,"12025367","BDH",10
"OSCAR","47_2018_00003",2022,"Disease resistant Grapevine","OSCAR_47_2018_00003_2022","8032816","VRC",212,820.233423219314,2.71178040205322,3.26886068452489,3.22008114860427,2021,"20284698","VRC",212,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","47_2019_00001",2022,"Disease resistant Grapevine","OSCAR_47_2019_00001_2022","4271176","VRC",212,1018.15532847817,5.30194116804285,0.356816692297533,0.789176765344939,2021,"15252716","VRC",212,2020,"15252716","VRN",213,2019,"15252716","VRN",213,2018,NA,NA,NA
"OSCAR","67_2018_00002",2022,"Disease resistant Grapevine","OSCAR_67_2018_00002_2022","7986812","VRC",212,434.998652999589,0.478732877039199,0.13965708459951,0.156975722122192,2021,"7227156","VRC",212,2020,"7227156","VRC",212,2019,"7227156","VRN",213,2018,"7227156","VRN",213
"OSCAR","84_2019_00001",2022,"Disease resistant Grapevine","OSCAR_84_2019_00001_2022","3667864","VRC",212,766.770354943433,2.02291325151632,0.839403088566661,0.921512339572283,2021,"21355015","VRC",212,2020,NA,NA,NA,2019,NA,NA,NA,2018,NA,NA,NA
"OSCAR","03_2020_00002",2022,"Disease resistant Grapevine","OSCAR_03_2020_00002_2022","3248659","VRC",212,398.160729750505,0.502667069077119,1.13487888841741,1.54873730861386,2021,"18892414","VRC",212,2020,"16495014","VRN",213,2019,"11517320","J5M",73,2018,"11517320","J5M",73
"OSCAR","26_2018_00001",2022,"Disease resistant Grapevine","OSCAR_26_2018_00001_2022","8993531","VRC",212,304.136842387988,0.481442951741535,0.363761453832372,0.372344694294943,2021,"14513148","VRC",212,2020,"14513148","VRC",212,2019,"14513148","VRN",213,2018,NA,NA,NA
"OSCAR","32_2015_00002",2022,"Disease resistant Grapevine","OSCAR_32_2015_00002_2022","472059","VRC",212,578.364845671712,1.25154647641089,1.27440908447951,1.25154647641089,2021,"19794886","VRC",212,2020,"17209058","VRC",212,2019,"3232252","VRC",212,2018,"3232252","VRC",212
"OSCAR","33_2020_00003",2022,"Disease resistant Grapevine","OSCAR_33_2020_00003_2022","3534872","VRN",213,669.812342071937,1.37646937116887,1.74944555594549,1.60465850308836,2021,"3372658","VRN",213,2020,"3372658","MIS",5,2019,"3372658","MIS",5,2018,"3372658","BTH",1
